"","Verse.ID","Book.Name","Book.Number","Chapter","Verse","Text"
"3760",3760,"Numbers",4,4,16,"And to the office of Eleazar the sonne of Aaron the Priest pertaineth the oyle for the light, and the sweete incense and the dayly meat offring, and the anointing oyle, with the ouersight of all the Tabernacle, and of all that therein is, both in the Sanctuarie and in all the instruments thereof."
"3761",3761,"Numbers",4,4,17,"And the Lord spake vnto Moses and to Aaron, saying,"
"3762",3762,"Numbers",4,4,18,"Ye shal not cut off the tribe of the families of the Kohathites from among the Leuites:"
"3763",3763,"Numbers",4,4,19,"But thus do vnto them, that they may liue and not die, when they come neere to the most holy things: let Aaron and his sonnes come and appoynt them, euery one to his office, and to his charge."
"3764",3764,"Numbers",4,4,20,"But let them not goe in, to see when the Sanctuarie is folden vp, lest they die."
"3765",3765,"Numbers",4,4,21,"And the Lord spake vnto Moses, saying,"
"3766",3766,"Numbers",4,4,22,"Take also ye summe of the sonnes of Gershon, euery one by the houses of their fathers throughout their families:"
"3767",3767,"Numbers",4,4,23,"From thirtie yere old and aboue, vntil fiftie yere old shalt thou nomber them, al that enter into the assemblie for to do seruice in the Tabernacle of the Congregation."
"3768",3768,"Numbers",4,4,24,"This shall be the seruice of the families of the Gershonites, to serue and to beare."
"3769",3769,"Numbers",4,4,25,"They shall beare the curtaines of the Tabernacle, and the Tabernacle of the Congregation, his couering, and the couering of badgers skinnes, that is on hie vpon it, and the vayle of the doore of the Tabernacle of the Congregation:"
"3770",3770,"Numbers",4,4,26,"The curtaines also of the court, & the vaile of the entring in of the gate of the court, which is neere the Tabernacle & neere the altar round about, with their cordes, and all the instrumentes for their seruice, and all that is made for them: so shall they serue."
"3771",3771,"Numbers",4,4,27,"At the commaundement of Aaron and his sonnes shall all the seruice of the sonnes of ye Gershonites bee done, in all their charges and in all their seruice, and ye shall appoynt them to keepe all their charges."
"3772",3772,"Numbers",4,4,28,"This is the seruice of the families of the sonnes of the Gershonites in the Tabernacle of the Congregation, and their watch shall be vnder the hande of Ithamar the sonne of Aaron the Priest."
"3773",3773,"Numbers",4,4,29,"Thou shalt nomber the sonnes of Merari by their families, and by the houses of their fathers:"
"3774",3774,"Numbers",4,4,30,"From thirty yere olde and aboue, euen vnto fiftie yere olde shalt thou nomber the, all that enter into the assemblie, to doe the seruice of the Tabernacle of the Congregation."
"3775",3775,"Numbers",4,4,31,"And this is their office and charge according to all their seruice in the Tabernacle of the Congregation: the boardes of the Tabernacle witth the barres thereof, and his pillars, and his sockets,"
"3776",3776,"Numbers",4,4,32,"And the pillars rounde about the court, with their sockets and their pinnes, & their cords, with all their instruments, euen for all their seruice: and by name ye shall recken the instruments of their office and charge."
"3777",3777,"Numbers",4,4,33,"This is the seruice of the families of the sonnes of Merari, according to all their seruice in the Tabernacle of the Congregation vnder the hand of Ithamar the sonne of Aaron the Priest."
"3778",3778,"Numbers",4,4,34,"Then Moses and Aaron and the princes of the Congregation nombred the sonnes of the Kohathites, by their families and by the houses of their fathers,"
"3779",3779,"Numbers",4,4,35,"From thirtie yeere olde and aboue, euen vnto fiftie yere olde, all that enter into the assemblie for the seruice of the Tabernacle of ye Congregation."
"3780",3780,"Numbers",4,4,36,"So the nombers of the throughout their families were two thousande, seuen hundreth and fiftie."
"3781",3781,"Numbers",4,4,37,"These are the nombers of the families of the Kohathites, al that serue in the Tabernacle of the Congregation, which Moses and Aaron did nomber according to the commandement of the Lord by the hand of Moses."
"3782",3782,"Numbers",4,4,38,"Also the nombers of the sonnes of Gershon throughout their families & houses of their fathers,"
"3783",3783,"Numbers",4,4,39,"From thirtie yere olde and vpwarde, euen vnto fiftie yere olde: all that enter into the assemblie for the seruice of the Tabernacle of the Cogregation."
"3784",3784,"Numbers",4,4,40,"So the nombers of them by their families, and by the houses of their fathers were two thousand sixe hundreth and thirtie."
"3785",3785,"Numbers",4,4,41,"These are the nombers of the families of the sonnes of Gershon: of all that did seruice in the Tabernacle of the Congregation, whom Moses and Aaron did nomber according to the commandement of the Lord."
"3786",3786,"Numbers",4,4,42,"The nombers also of the families of the sonnes of Merari by their families, and by the houses of their fathers,"
"3787",3787,"Numbers",4,4,43,"From thirtie yeere olde and vpwarde, euen vnto fiftie yeere olde: all that enter into the assemblie for the seruice of the Tabernacle of the Congregation."
"3788",3788,"Numbers",4,4,44,"So the nombers of them by their families were three thousand, and two hundreth."
"3789",3789,"Numbers",4,4,45,"These are the summes of ye families of the sonnes of Merari, whom Moses and Aaron nombred according to the commaundement of the Lord, by the hand of Moses."
"3790",3790,"Numbers",4,4,46,"So all the nombers of the Leuites, which Moses, and Aaron, and the princes of Israel nombred by their families and by the houses of their fathers,"
"3791",3791,"Numbers",4,4,47,"From thirtie yere olde and vpward, euen to fiftie yeere olde, euery one that came to doe his duetie, office, seruice and charge in the Tabernacle of the Congregation."
"3792",3792,"Numbers",4,4,48,"So the nombers of them were eight thousand, fiue hundreth and foure score."
"3793",3793,"Numbers",4,4,49,"According to the commaundement of the Lord by the hand of Moses did Aaron nomber them, euery one according to his seruice, and according to his charge. Thus were they of that tribe nombred, as the Lorde commaunded Moses."
"3794",3794,"Numbers",4,5,1,"And the Lorde spake vnto Moses, saying,"
"3795",3795,"Numbers",4,5,2,"Commaund the children of Israel that they put out of the hoste euery leper, and euery one that hath an issue, and whosoeuer is defiled by the dead."
"3796",3796,"Numbers",4,5,3,"Both male and female shal ye put out: out of the hoste shall yee put them, that they defile not their tentes among whome I dwell."
"3797",3797,"Numbers",4,5,4,"And the children of Israel did so, and put them out of the host, euen as the Lord had commanded Moses, so did the children of Israel."
"3798",3798,"Numbers",4,5,5,"And the Lorde spake vnto Moses, saying,"
"3799",3799,"Numbers",4,5,6,"Speake vnto the children of Israel, When a man or woman shall commit any sinne that men commit, and transgresse against the Lorde, when that person shall trespasse,"
"3800",3800,"Numbers",4,5,7,"Then they shall confesse their sinne which they haue done, and shall restore the domage thereof with his principall, and put the fift part of it more thereto, and shall giue it vnto him, against whom he hath trespassed."
"3801",3801,"Numbers",4,5,8,"But if the man haue no kinseman, to whom he shoulde restore the domage, the domage shal be restored to the Lord for the Priests vse besides the ramme of the atonement, whereby hee shall make atonement for him."
"3802",3802,"Numbers",4,5,9,"And euery offring of all the holy thinges of the children of Israel, which they bring vnto the Priest, shalbe his."
"3803",3803,"Numbers",4,5,10,"And euery mans halowed things shall bee his: that is, whatsoeuer any man giueth the Priest, it shalbe his."
"3804",3804,"Numbers",4,5,11,"And the Lord spake vnto Moses, saying,"
"3805",3805,"Numbers",4,5,12,"Speake vnto the children of Israel, and say vnto them, If any mans wife turne to euill, and commit a trespasse against him,"
"3806",3806,"Numbers",4,5,13,"So that an other man lie with her fleshly, and it bee hid from the eyes of her husbande, and kept close, and yet she be defiled, and there be no witnesse against her, neither she taken with the maner,"
"3807",3807,"Numbers",4,5,14,"If he be moued with a ielous minde, so that he is ielous ouer his wife, which is defiled, or if he haue a ielous minde, so that he is ielous ouer his wife, which is not defiled,"
"3808",3808,"Numbers",4,5,15,"Then shall the man bring his wife to the Priest, and bring her offering with her, the tenth part of an Ephah of barly meale, but he shal not powre oyle vpon it, nor put incense thereon: for it is an offring of ielousie, an offring for a remembrance, calling the sinne to minde:"
"3809",3809,"Numbers",4,5,16,"And the Priest shall bring her, and set her before the Lord."
"3810",3810,"Numbers",4,5,17,"Then the Priest shal take the holy water in an earthen vessel, and of the dust that is in the floore of the Tabernacle, euen the Priest shal take it and put it into the water."
"3811",3811,"Numbers",4,5,18,"After, the Priest shal set the woman before the Lord, and vncouer the womans head, and put the offring of the memorial in her hands: it is the ielousie offering, and the Priest shall haue bitter and cursed water in his hand,"
"3812",3812,"Numbers",4,5,19,"And the Priest shall charge her by an oth, and say vnto the woman, If no man haue lien with thee, neither thou hast turned to vncleannesse from thine husbande, be free from this bitter and cursed water."
"3813",3813,"Numbers",4,5,20,"But if thou hast turned fro thine husband, and so art defiled, and some man hath lyen with thee beside thine husband,"
"3814",3814,"Numbers",4,5,21,"(Then the Priest shall charge the woman with an oth of cursing, and the Priest shal say vnto the woman) The Lorde make thee to be accursed, and detestable for the othe among thy people, and the Lord cause thy thigh to rot, and thy belly to swell:"
"3815",3815,"Numbers",4,5,22,"And that this cursed water may goe into thy bowels, to cause thy belly to swell, and thy thigh to rot. Then the woman shall answere, Amen, Amen."
"3816",3816,"Numbers",4,5,23,"After, the Priest shal write these curses in a booke, and shall blot them out with the bitter water,"
"3817",3817,"Numbers",4,5,24,"And shal cause the woman to drinke ye bitter and cursed water, and the cursed water, turned into bitternesse, shal enter into her."
"3818",3818,"Numbers",4,5,25,"Then the Priest shall take the ielousie offring out of the womans hand, and shal shake the offring before the Lord, and offer it vpon ye altar."
"3819",3819,"Numbers",4,5,26,"And the Priest shal take an handfull of the offring for a memorial thereof, and burne it vpon the altar, and afterwarde make the woman drinke the water."
"3820",3820,"Numbers",4,5,27,"When yee haue made her drinke the water, (if she bee defiled and haue trespassed against her husband) then shall the cursed water, turned into bitternesse, enter into her, and her belly shall swell, and her thigh shall rot, and the woman shal be accursed among her people."
"3821",3821,"Numbers",4,5,28,"But if the woman bee not defiled, but bee cleane, she shalbe free & shall conceiue & beare."
"3822",3822,"Numbers",4,5,29,"This is the law of ielousie, when a wife turneth from her husband and is defiled,"
"3823",3823,"Numbers",4,5,30,"Or when a man is moued with a ielous minde being ielous ouer his wife then shall he bring the woman before the Lord, and the Priest shal do to her according to al this lawe,"
"3824",3824,"Numbers",4,5,31,"And the man shalbe free from sinne, but this woman shall beare her iniquitie."
"3825",3825,"Numbers",4,6,1,"And the Lord spake vnto Moses, saying,"
"3826",3826,"Numbers",4,6,2,"Speake vnto the children of Israel, & say vnto them, When a man or a woman doeth separate themselues to vowe a vowe of a Nazarite to separate himselfe vnto the Lord,"
"3827",3827,"Numbers",4,6,3,"He shall absteine fro wine & strong drinke, and shal drinke no sowre wine nor sowre drinke, nor shall drinke any licour of grapes, neither shal eate fresh grapes nor dryed."
